Index,Make,Model,Car,Variant,Final Configuration,Body Type,Fuel Type,Fuel System,Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel Tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,Price
605,Toyota,Fortuner,Toyota Fortuner,2.8 4X2 At,Toyota Fortuner2.8 4X2 At,SUV,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),2755,4,12.9,174.58,450,80,1835,4795,1855,5,7,2745,7,2599599
606,Toyota,Fortuner,Toyota Fortuner,2.8 4X2 Mt,Toyota Fortuner2.8 4X2 Mt,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2755,4,14.24,174.58,420,80,1835,4795,1855,5,7,2745,7,2779599
607,Toyota,Fortuner,Toyota Fortuner,2.8 4X4 Mt,Toyota Fortuner2.8 4X4 Mt,SUV,Diesel,Injection,Manual,4WD,2755,4,14.24,174.58,420,80,1835,4795,1855,5,7,2745,7,3099599
608,Toyota,Fortuner,Toyota Fortuner,2.8 4X4 At,Toyota Fortuner2.8 4X4 At,SUV,Diesel,Injection,Automatic,4WD,2755,4,12.9,174.58,450,80,1835,4795,1855,5,7,2745,7,3349599
609,Toyota,Fortuner,Toyota Fortuner,2.7 4X2 At,Toyota Fortuner2.7 4X2 At,SUV,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),2694,4,10.26,163.73,245,80,1835,4795,1855,5,7,2745,7,3029599
610,Toyota,Fortuner,Toyota Fortuner,2.7 4X2 Mt,Toyota Fortuner2.7 4X2 Mt,SUV,Petrol,Injection,Manual,RWD (Rear Wheel Drive),2694,4,10.01,163.73,245,80,1835,4795,1855,5,7,2745,7,2599599
611,Toyota,Fortuner,Toyota Fortuner,Trd Celebratory Edition,Toyota FortunerTrd Celebratory Edition,SUV,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),2755,4,12.9,174.58,450,80,1835,4795,1855,5,7,2745,7,2849599
612,Ford,Endeavour,Ford Endeavour,3.2L 4X4 At Titanium Plus,Ford Endeavour3.2L 4X4 At Titanium Plus,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),3198,5,10.91,197.26,470,80,1837,4903,1869,5,7,2850,7,2769000
613,Ford,Endeavour,Ford Endeavour,2.2L 4X2 At Titanium Plus,Ford Endeavour2.2L 4X2 At Titanium Plus,SUV,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),2198,4,12.62,157.81,385,80,1837,4903,1869,5,7,2850,7,3191000
614,Ford,Endeavour,Ford Endeavour,2.2L 4X2 Mt Titanium,Ford Endeavour2.2L 4X2 Mt Titanium,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2198,4,12.62,157.81,385,80,1837,4903,1869,5,7,2850,6,3205000
615,Skoda,Kodiaq Scout,Skoda Kodiaq Scout,2.0 Tdi At,Skoda Kodiaq Scout2.0 Tdi At,SUV,Diesel,Injection,Automatic,4WD,1968,4,16.25,145.98,340,63,1665,4697,1882,5,7,2791,9,3019000
616,Bmw,X1,Bmw X1,Sdrive20D Expedition,Bmw X1Sdrive20D Expedition,"Crossover, SUV",Diesel,Injection,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51,1612,4439,2060,5,5,2670,6,3216000
617,Bmw,X1,Bmw X1,Sdrive20D Xline,Bmw X1Sdrive20D Xline,"SUV, Crossover",Diesel,Injection,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51,1612,4439,2058,5,5,2670,6,3395000
618,Bmw,X1,Bmw X1,Xdrive20D M Sport,Bmw X1Xdrive20D M Sport,"SUV, Crossover",Diesel,Injection,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51,1612,4439,2058,5,5,2670,6,2977000
619,Bmw,X1,Bmw X1,Sdrive20D M Sport,Bmw X1Sdrive20D M Sport,SUV,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),1995,4,17.05,184.44,400,61,1545,4477,2058,5,5,2760,6,2818000
620,Bmw,X1,Bmw X1,Sdrive20I Xline,Bmw X1Sdrive20I Xline,"Crossover, SUV",Petrol,Injection,Automatic,AWD (All Wheel Drive),1998,4,16.3,189.37,280,51,1612,4439,1821,5,5,2670,6,3420000
621,Volvo,S60,Volvo S60,Momentum,Volvo S60Momentum,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1984,5,21.7,178.52,400,67.5,1484,4635,1865,4,5,2776,6,3470000
622,Bmw,3-Series,Bmw 3-Series,320D Sport,Bmw 3-Series320D Sport,Sedan,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),1995,4,19.62,187.4,400,40,1429,4633,1811,5,5,2810,6,3233000
623,Bmw,3-Series,Bmw 3-Series,320D Luxury Line,Bmw 3-Series320D Luxury Line,Sedan,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),1995,4,19.62,187.4,400,40,1429,4633,1811,5,5,2810,6,2920000
624,Bmw,3-Series,Bmw 3-Series,330I M Sport,Bmw 3-Series330I M Sport,Sedan,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),1998,4,16.13,254.47,400,59,1429,4633,1811,5,5,2810,6,3399000
625,Volvo,S60 Cross Country,Volvo S60 Cross Country,D4,Volvo S60 Cross CountryD4,"Sedan, Crossover",Diesel,Injection,Automatic,AWD (All Wheel Drive),2400,5,19.6,187.4,420,67,1539,4637,2097,4,4,2774,6,3520000
626,Audi,Q5,Audi Q5,35 Tdi Premium Plus,Audi Q535 Tdi Premium Plus,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,16.9,187.4,400,64,1608,4388,1831,5,5,2603,8,3930000
627,Audi,Q5,Audi Q5,35 Tdi Technology,Audi Q535 Tdi Technology,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1968,4,15.73,187.4,400,64,1608,4388,1831,5,5,2603,8,4570000
628,Audi,Q5,Audi Q5,45 Tfsi Premium Plus,Audi Q545 Tfsi Premium Plus,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1984,6,12.44,244.61,370,70,1659,4663,1898,5,5,2807,8,4240000
629,Audi,Q5,Audi Q5,45 Tfsi Technology,Audi Q545 Tfsi Technology,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1984,6,12.44,244.61,370,70,1659,4663,1898,5,5,2807,8,3830000
630,Volvo,Xc60,Volvo Xc60,Inscription D5,Volvo Xc60Inscription D5,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1969,5,18.8,229.81,480,70,1658,4688,1902,5,5,2865,8,3850500
631,Bmw,X4,Bmw X4,Xdrive20D M Sport X,Bmw X4Xdrive20D M Sport X,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1995,4,16.4,185.43,400,60,1621,4752,1918,5,5,2864,6,4140000
632,Bmw,X4,Bmw X4,Xdrive30D M Sport X,Bmw X4Xdrive30D M Sport X,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2993,6,16.4,261.37,620,68,1621,4752,1918,5,5,2864,6,4690000
633,Bmw,X4,Bmw X4,Xdrive30I M Sport X,Bmw X4Xdrive30I M Sport X,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1998,6,13.32,244.61,350,68,1621,4752,1918,5,5,2864,6,4790000
634,Jeep,Wrangler,Jeep Wrangler,Unlimited,Jeep WranglerUnlimited,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1999,4,8.4,264.33,400,85,1838,4882,1877,5,5,3008,6,4426500
635,Bmw,Z4 Roadster,Bmw Z4 Roadster,Sdrive 20I,Bmw Z4 RoadsterSdrive 20I,"Sports, Convertible",Petrol,Injection,Automatic,RWD (Rear Wheel Drive),1998,4,7.6,194.31,320,52,1304,4324,2024,2,2,2470,4,5021200
636,Bmw,Z4 Roadster,Bmw Z4 Roadster,M 40I,Bmw Z4 RoadsterM 40I,"Sports, Convertible",Petrol,Injection,Automatic,RWD (Rear Wheel Drive),2998,6,7.6,335.35,500,52,1304,4324,1459,2,2,2470,4,5621200
637,Audi,Q7,Audi Q7,45 Tdi Premium Plus,Audi Q745 Tdi Premium Plus,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2967,6,14.75,245.59,600,75,1740,5052,1968,5,7,2994,8,5021200
638,Audi,Q7,Audi Q7,45 Tdi Technology Pack,Audi Q745 Tdi Technology Pack,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2967,6,14.75,245.59,600,75,1740,5052,1968,5,7,2994,8,5621200
639,Audi,Q7,Audi Q7,40 Tfsi Quattro Premium Plus,Audi Q740 Tfsi Quattro Premium Plus,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1984,6,11.68,248.55,370,75,1740,5052,1968,5,7,2994,8,5990000
640,Audi,Q7,Audi Q7,45 Tdi Black Styling,Audi Q745 Tdi Black Styling,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2967,6,14.75,245.59,600,75,1740,5052,1968,5,7,2994,8,6060000
641,Land Rover Rover,Range Velar,Land Rover Rover Range Velar,2.0 Petrol R-Dynamic S,Land Rover Rover Range Velar2.0 Petrol R-Dynamic S,SUV,Petrol,Injection,Automatic,4WD,1997,4,12.63,246.58,365,65,1665,4797,2145,5,5,2874,6,6590000
642,Volvo,Xc90,Volvo Xc90,D5 Inscription,Volvo Xc90D5 Inscription,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1969,4,17.2,221.92,470,68,1776,4950,2140,5,7,2984,6,6350000
643,Volvo,Xc90,Volvo Xc90,D5 Momentum,Volvo Xc90D5 Momentum,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1969,4,17.2,221.92,470,68,1776,4950,2140,5,7,2984,6,6394000
644,Volvo,Xc90,Volvo Xc90,T8 Inscription,Volvo Xc90T8 Inscription,SUV,Hybrid,Injection,Automatic,AWD (All Wheel Drive),1969,4,17.2,315.62,240,68,1776,4950,2140,5,7,2984,7,6490000
645,Volvo,Xc90,Volvo Xc90,D5 R-Design,Volvo Xc90D5 R-Design,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1969,4,17.2,231.79,480,68,1776,4950,2140,5,7,2984,6,7890000
646,Land Rover Rover,Range Sport,Land Rover Rover Range Sport,4.4L Sdv8 Hse Diesel,Land Rover Rover Range Sport4.4L Sdv8 Hse Diesel,SUV,Diesel,Injection,Automatic,4WD,4367,8,11.5,330.42,740,105,1803,4879,2220,5,7,2923,8,7221500
647,Jaguar,Xj,Jaguar Xj,3.0L,Jaguar Xj3.0L,Sedan,Diesel,Injection,Automatic,AWD (All Wheel Drive),2993,6,12.9,270.25,600,82,1457,5252,1899,4,5,3157,6,8021500
648,Jaguar,Xj,Jaguar Xj,3.0L Portfolio,Jaguar Xj3.0L Portfolio,Sedan,Diesel,Injection,Automatic,AWD (All Wheel Drive),2993,6,12.9,270.25,600,83,1457,5252,1899,4,5,3157,6,6921500
649,Jaguar,Xj,Jaguar Xj,50,Jaguar Xj50,Sedan,Diesel,Injection,Automatic,AWD (All Wheel Drive),2993,6,12.9,297.87,689,82,1460,5255,1899,4,5,3157,6,8111500
650,Porsche,Cayenne,Porsche Cayenne,E-Hybrid,Porsche CayenneE-Hybrid,SUV,Hybrid,Injection,Automatic,AWD (All Wheel Drive),2995,6,3.4,335.35,450,75,1696,4918,1983,5,5,2895,10,7246802
651,Porsche,Cayenne,Porsche Cayenne,Turbo,Porsche CayenneTurbo,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),3996,6,16.2,542.48,770,90,1673,4926,1983,5,5,2895,10,8790000
652,Toyota,Land Cruiser,Toyota Land Cruiser,Vx,Toyota Land CruiserVx,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),4461,8,9,261.37,650,93,1910,4950,1980,5,7,2850,8,8090000
653,Audi,Rs7,Audi Rs7,Sportback,Audi Rs7Sportback,"Sedan, Coupe",Petrol,Injection,Automatic,AWD (All Wheel Drive),3993,8,9.8,552.34,700,75,1419,5012,1911,4,4,2915,8,9665000
654,Land Rover Rover,Range,Land Rover Rover Range,5.0L V8 Autobiography Petrol,Land Rover Rover Range5.0L V8 Autobiography Petrol,SUV,Petrol,Injection,Automatic,4WD,4999,8,9.6,510.91,625,105,1877,4999,2034,5,7,2922,10,8491500
655,Land Rover Rover,Range,Land Rover Rover Range,5.0L V8 Svautobiography Dynamic Petrol,Land Rover Rover Range5.0L V8 Svautobiography Dynamic Petrol,SUV,Petrol,Injection,Automatic,4WD,4999,8,9.6,550.37,700,105,1827,4999,2220,5,5,2922,8,14908985
656,Land Rover Rover,Range,Land Rover Rover Range,3.0L V6 Vogue Lwb Petrol,Land Rover Rover Range3.0L V6 Vogue Lwb Petrol,SUV,Petrol,Injection,Automatic,4WD,2995,6,11.6,330.42,450,85,1840,5199,2220,5,7,3120,8,9738609
657,Land Rover Rover,Range,Land Rover Rover Range,5.0L V8 Svautobiography Lwb Petrol,Land Rover Rover Range5.0L V8 Svautobiography Lwb Petrol,SUV,Petrol,Injection,Automatic,4WD,4999,8,10,550.37,700,65,1835,4999,2220,4,5,2922,8,10725145
658,Land Rover Rover,Range,Land Rover Rover Range,3.0L V6 Vogue Se Lwb Petrol,Land Rover Rover Range3.0L V6 Vogue Se Lwb Petrol,SUV,Petrol,Injection,Automatic,4WD,2995,6,11.6,330.42,450,85,1840,5199,2220,5,7,3120,8,11129599
659,Maserati,Grancabrio,Maserati Grancabrio,Standard,Maserati GrancabrioStandard,Convertible,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),4691,8,9.8,443.84,510,75,1353,4881,2056,2,4,2942,4,15806000
660,Lamborghini,Huracan,Lamborghini Huracan,Lp 610-4,Lamborghini HuracanLp 610-4,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,10.6,601.66,560,90,1165,4459,1924,2,2,2620,4,19210000
661,Lamborghini,Huracan,Lamborghini Huracan,Lp 580-2,Lamborghini HuracanLp 580-2,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),5204,10,11.24,572.07,540,90,1165,4459,1924,2,2,2620,4,14699000
662,Lamborghini,Huracan,Lamborghini Huracan,Avio,Lamborghini HuracanAvio,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,8,601.66,560,90,1165,4459,1924,2,2,2620,4,17072000
663,Lamborghini,Huracan,Lamborghini Huracan,Performante,Lamborghini HuracanPerformante,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,10.6,630.26,600,90,1165,4459,1924,2,2,2620,4,26037526
664,Lamborghini,Huracan,Lamborghini Huracan,Lp 580-2 Spyder,Lamborghini HuracanLp 580-2 Spyder,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),5204,10,11.24,563.19,540,90,1165,4459,1924,2,2,2620,4,32522000
665,Lamborghini,Huracan,Lamborghini Huracan,Lp 610-4 Spyder,Lamborghini HuracanLp 610-4 Spyder,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,10.6,593.76,560,90,1165,4459,1924,2,2,2620,4,19527130
666,Lamborghini,Huracan,Lamborghini Huracan,Evo,Lamborghini HuracanEvo,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),5204,10,10.6,622.37,600,90,1165,4459,1924,2,2,2620,4,40499548
667,Lamborghini,Huracan,Lamborghini Huracan,Evo Rwd,Lamborghini HuracanEvo Rwd,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),5204,10,10.6,601.66,560,90,1165,4520,1933,2,2,2620,4,21398758
668,Ferrari,488 Gtb,Ferrari 488 Gtb,Std,Ferrari 488 GtbStd,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),3902,8,5.5,660.83,760,78,1213,4568,1952,2,2,2650,4,19865675
669,Ferrari,488 Gtb,Ferrari 488 Gtb,Spider,Ferrari 488 GtbSpider,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),3902,8,5.5,660.83,760,78,1213,4568,1952,2,2,2650,4,37133704
670,Ferrari,Gtc4 Lusso,Ferrari Gtc4 Lusso,V8 T,Ferrari Gtc4 LussoV8 T,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),3900,8,5.5,601.66,760,91,1383,4922,1980,2,4,2990,4,32452486
671,Ferrari,Gtc4 Lusso,Ferrari Gtc4 Lusso,V12,Ferrari Gtc4 LussoV12,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),6262,8,5.5,671.68,697,91,1383,4922,1980,2,4,2990,4,35150732
672,Lamborghini,Aventador,Lamborghini Aventador,Lp 700-4,Lamborghini AventadorLp 700-4,Convertible,Petrol,Injection,Automatic,4WD,6498,12,5,690.42,690,90,1136,4780,2030,2,2,2700,6,37614126
673,Lamborghini,Aventador,Lamborghini Aventador,Lp700-4 Roadster,Lamborghini AventadorLp700-4 Roadster,Convertible,Petrol,Injection,Automatic,4WD,6498,12,8.8,690.42,690,90,1136,4780,2030,2,2,2700,6,35535000
674,Lamborghini,Aventador,Lamborghini Aventador,S,Lamborghini AventadorS,Coupe,Petrol,Injection,Automatic,4WD,6498,12,5,729.88,690,90,1136,4797,2030,2,2,2700,6,40742932
675,Maruti Suzuki,Omni,Maruti Suzuki Omni,5 Str Bs-Iv,Maruti Suzuki Omni5 Str Bs-Iv,MPV,Petrol,Injection,Manual,RWD (Rear Wheel Drive),796,3,16.8,33.53,59,35,1640,3370,1410,5,5,1840,0,37300000
676,Maruti Suzuki,Omni,Maruti Suzuki Omni,E 8 Str Bs-Iv,Maruti Suzuki OmniE 8 Str Bs-Iv,MPV,Petrol,Injection,Manual,RWD (Rear Wheel Drive),796,3,16.8,33.53,59,36,1640,3370,1410,5,8,1840,0,32200000
677,Fiat,Punto Evo Pure,Fiat Punto Evo Pure,1.2L Fire Dynamic,Fiat Punto Evo Pure1.2L Fire Dynamic,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1172,4,15,67.07,96,45,1525,3987,1687,5,5,2510,0,36761413
678,Fiat,Punto Evo Pure,Fiat Punto Evo Pure,1.3,Fiat Punto Evo Pure1.3,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20,73.97,197,45,1525,3989,1687,5,5,2510,1,39319552
679,Ford,Figo,Ford Figo,Ambiente 1.2 Ti-Vct,Ford FigoAmbiente 1.2 Ti-Vct,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42,1525,3941,1704,5,5,2490,2,42000000
680,Ford,Figo,Ford Figo,Ambiente 1.5 Tdci,Ford FigoAmbiente 1.5 Tdci,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,25.5,98.63,215,40,1525,3941,1704,5,5,2490,2,52000000
681,Ford,Figo,Ford Figo,Titanium 1.2 Ti-Vct,Ford FigoTitanium 1.2 Ti-Vct,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1196,4,20.4,94.69,120,42,1525,3941,1704,5,5,2490,2,47893943
682,Ford,Figo,Ford Figo,Titanium1.5 Tdci,Ford FigoTitanium1.5 Tdci,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,25.5,98.63,215,40,1525,3941,1704,5,5,2490,2,53210327
683,Ford,Figo,Ford Figo,Titanium Blu 1.2 Ti-Vct,Ford FigoTitanium Blu 1.2 Ti-Vct,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42,1525,3941,1704,5,5,2490,6,47467700
684,Ford,Figo,Ford Figo,Titanium Blu 1.5 Tdci,Ford FigoTitanium Blu 1.5 Tdci,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,25.5,98.63,215,40,1525,3941,1704,5,5,2490,6,282778
685,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.3 Delta,Maruti Suzuki Baleno1.3 Delta,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,27.39,73.97,190,37,1510,3995,1745,5,5,2520,2,284485
686,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.3 Alpha,Maruti Suzuki Baleno1.3 Alpha,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,27.39,73.97,190,37,1500,3995,1745,5,5,2520,2,482330
687,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.3 Sigma,Maruti Suzuki Baleno1.3 Sigma,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,27.39,73.97,190,37,1500,3995,1745,5,5,2520,2,575947
688,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.3 Zeta,Maruti Suzuki Baleno1.3 Zeta,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,27.39,73.97,190,37,1500,3995,1745,5,5,2520,2,523000
689,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Alpha,Maruti Suzuki Baleno1.2 Alpha,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37,1510,3995,1745,5,5,2520,2,623000
690,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Alpha Cvt,Maruti Suzuki Baleno1.2 Alpha Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37,1510,3995,1745,5,5,2520,2,599900
691,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Delta,Maruti Suzuki Baleno1.2 Delta,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37,1510,3995,1745,5,5,2520,2,699900
692,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Delta Cvt,Maruti Suzuki Baleno1.2 Delta Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,21.04,81.86,115,37,1510,3995,1745,5,5,2520,2,664900
693,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Sigma,Maruti Suzuki Baleno1.2 Sigma,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37,1510,3995,1745,5,5,2520,2,764900
694,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Zeta,Maruti Suzuki Baleno1.2 Zeta,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37,1510,3995,1745,5,5,2520,2,746621
695,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Delta Dualjet,Maruti Suzuki Baleno1.2 Delta Dualjet,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37,1510,3995,1745,5,5,2520,2,868221
696,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Zeta Dualjet,Maruti Suzuki Baleno1.2 Zeta Dualjet,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,21.4,81.86,115,37,1510,3995,1745,5,5,2520,2,668611
697,Maruti Suzuki,Baleno,Maruti Suzuki Baleno,1.2 Zeta Cvt,Maruti Suzuki Baleno1.2 Zeta Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,21.04,81.86,115,37,1510,3995,1745,5,5,2520,2,807921
698,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Magna,Hyundai Grand I101.2 Kappa Vtvt Magna,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,18.9,81.86,114,43,1520,3765,1660,5,5,2425,2,758212
699,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Sportz,Hyundai Grand I101.2 Kappa Vtvt Sportz,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,19.77,81.86,114,43,1520,3765,1660,5,5,2425,2,890212
700,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Magna At,Hyundai Grand I101.2 Kappa Vtvt Magna At,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,17.49,81.86,114,43,1520,3765,1660,5,5,2425,2,636612
701,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Sportz At,Hyundai Grand I101.2 Kappa Vtvt Sportz At,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,17.49,81.86,114,43,1520,3765,1660,5,5,2425,2,768612
702,Hyundai,Grand I10,Hyundai Grand I10,1.2 Kappa Vtvt Sportz Dual Tone,Hyundai Grand I101.2 Kappa Vtvt Sportz Dual Tone,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,19.77,81.86,114,43,1520,3765,1660,5,5,2425,2,558602
703,Fiat,Linea Classic,Fiat Linea Classic,1.3 Multijet,Fiat Linea Classic1.3 Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,19.5,74.96,197,45,1487,4560,1730,4,5,2603,0,697912
704,Fiat,Linea Classic,Fiat Linea Classic,1.4,Fiat Linea Classic1.4,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,4,14.9,88.77,115,45,1487,4560,1730,4,5,2603,0,733412
705,Fiat,Linea Classic,Fiat Linea Classic,Plus 1.3 Multijet,Fiat Linea ClassicPlus 1.3 Multijet,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,19.5,74.96,197,45,1487,4560,1730,4,5,2603,0,789912
706,Nissan,Sunny,Nissan Sunny,Xe Petrol,Nissan SunnyXe Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1498,4,16.95,97.65,134,41,1515,4455,1695,4,5,2600,1,829912
707,Nissan,Sunny,Nissan Sunny,Xl Petrol,Nissan SunnyXl Petrol,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1498,4,16.95,97.65,134,41,1515,4455,1695,4,5,2600,1,586428
708,Nissan,Sunny,Nissan Sunny,Xl Diesel,Nissan SunnyXl Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,22.71,84.82,200,41,1515,4455,1695,4,5,2600,1,620637
709,Nissan,Sunny,Nissan Sunny,Xv Diesel,Nissan SunnyXv Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,22.71,84.82,200,41,1515,4455,1695,4,5,2600,2,652328
710,Nissan,Sunny,Nissan Sunny,Xe Diesel,Nissan SunnyXe Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,22.71,84.82,200,41,1515,4455,1695,4,5,2600,1,705538
711,Nissan,Sunny,Nissan Sunny,Xv Cvt,Nissan SunnyXv Cvt,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1498,4,17.97,99.62,134,41,1515,4455,1695,4,5,2600,2,640537
712,Nissan,Sunny,Nissan Sunny,Special Edition Diesel,Nissan SunnySpecial Edition Diesel,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,22.71,84.82,200,41,1515,4455,1695,4,5,2600,2,751203
713,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Lxi,Maruti Suzuki ErtigaLxi,MPV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1462,4,19.34,101.59,138,45,1690,4395,1735,5,7,2740,2,646336
714,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Zxi,Maruti Suzuki ErtigaZxi,MPV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1462,4,19.34,102.58,138,45,1685,4265,1695,5,7,2740,2,808558
715,Maruti Suzuki,Ertiga,Maruti Suzuki Ertiga,Vxi At,Maruti Suzuki ErtigaVxi At,MUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1462,4,18.69,101.59,130,45,1690,4395,1735,5,7,2740,2,707025
